spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00012728756	Metribuzin M+H	CC(C)(C)c1c(=O)n(c(nn1)SC)N	0			1+	NA	215.096
CCMSLIB00012728757	"""2,6-Dimethylaniline"" M+H"	Cc1cccc(C)c1N	0			1+	NA	122.096
CCMSLIB00012728758	2-Benzyl-2-dimethylamino-1-(4-morpholinophenyl)-1-butanone M+H	CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C	0			1+	NA	367.238
CCMSLIB00012728759	Benzophenone M+H	O=C(c1ccccc1)c1ccccc1	0			1+	NA	183.08
CCMSLIB00012728760	"""Bis(2,6-diisopropylphenyl)carbodiimide"" M+H"	CC(C)c1cccc(C(C)C)c1N=C=Nc1c(C(C)C)cccc1C(C)C	0			1+	NA	363.279
CCMSLIB00012728761	Bis(2-ethylhexyl) phthalate M+H	CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC	0			1+	NA	391.284
CCMSLIB00012728762	Cyclohexanone oxime M+H	ON=C1CCCCC1	0			1+	NA	114.091
CCMSLIB00012728763	"""Diphenyl(2,4,6-trimethylbenzoyl)phosphine oxide"" M+H"	Cc1cc(C)cc(C)c1C(=O)P(=O)(c1ccccc1)c1ccccc1	0			1+	NA	349.135
CCMSLIB00012728764	Methyl 2-benzoylbenzoate M+H	COC(=O)c1ccccc1C(=O)c1ccccc1	0			1+	NA	241.086
CCMSLIB00012728765	"""N,N-Diglycidyl-4-glycidyloxyaniline"" M+H"	C1C(CN(CC2CO2)c2ccc(OCC3CO3)cc2)O1	0			1+	NA	278.139
CCMSLIB00012728766	N-butylbenzenesulfonamide M+H	CCCCNS(=O)(=O)c1ccccc1	0			1+	NA	214.09
CCMSLIB00012728767	o-Toluidine M+H	Cc1ccccc1N	0			1+	NA	108.081
CCMSLIB00012728768	Triglycidyl isocyanurate M+H	O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1	0			1+	NA	298.104
CCMSLIB00012728769	Tris(2-chloroethyl) phosphate M+H	O=P(OCCCl)(OCCCl)OCCCl	0			1+	NA	284.961
CCMSLIB00012728770	2-Aminobiphenyl M+H	Nc1ccccc1-c1ccccc1	0			1+	NA	170.096
CCMSLIB00012728771	2-Methyl-4'-(methylthio)-2-morpholinopropiophenone M+H	CC(C)(C(=O)c1ccc(SC)cc1)N1CCOCC1	0			1+	NA	280.137
CCMSLIB00012728772	"""3,4-Dimethylaniline"" M+H"	Cc1ccc(N)cc1C	0			1+	NA	122.096
CCMSLIB00012728773	"""4,4'-Methylenebis(N,N-diglycidylaniline)"" M+H"	C1C(CN(CC2CO2)c2ccc(Cc3ccc(N(CC4CO4)CC4CO4)cc3)cc2)O1	0			1+	NA	423.228
CCMSLIB00012728834	Prednisone M+H	C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C	0			1+	NA	359.185
CCMSLIB00012728775	Benzyl butyl phthalate M+H	CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1	0			1+	NA	313.143
CCMSLIB00012728776	2h-chromen-2-one M+H	O=C1C=Cc2ccccc2O1	0			1+	NA	147.044
CCMSLIB00012728777	Dicyclohexyl Phthalate M+H	O=C(c1ccccc1C(=O)OC1CCCCC1)OC1CCCCC1	0			1+	NA	331.19
CCMSLIB00012728778	Diethyltoluenediamine M+H	CCc1cc(c(c(c1CC)N)N)C	0			1+	NA	179.154
CCMSLIB00012728779	Trioctylphosphine oxide M+H	CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC	0			1+	NA	387.375
CCMSLIB00012728780	Trixylyl phosphate M+H	Cc1cccc(OP(=O)(Oc2ccc(C)cc2C)Oc2cc(C)cc(C)c2)c1C	0			1+	NA	411.172
CCMSLIB00012728781	"""1,1'-[Methylenebis(4,1-phenylene)]bis(2-hydroxy-2-methyl-1-propanone)"" M+H"	CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1	0			1+	NA	341.174
CCMSLIB00012728782	"""2,2-Dimethyl-2,3-dihydroperimidine"" M+H"	CC1(C)Nc2cccc3cccc(c23)N1	0			1+	NA	199.123
CCMSLIB00012728783	"""2,4-Dihydroxybenzophenone"" M+H"	Oc1ccc(C(=O)c2ccccc2)c(O)c1	0			1+	NA	215.07
CCMSLIB00012728784	Dapsone M+H	Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	0			1+	NA	249.069
CCMSLIB00012728785	N-isopropylmethacrylamide M+H	CC(C)NC(=O)C(C)=C	0			1+	NA	128.107
CCMSLIB00012728786	N-Vinylcaprolactam M+H	C=CN1CCCCCC1=O	0			1+	NA	140.107
CCMSLIB00012728787	Quinoline M+H	c1cccc2cccnc12	0			1+	NA	130.065
CCMSLIB00012728788	"""2,4,6-Tri-tert-butylphenol"" M+H"	CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O	0			1+	NA	263.237
CCMSLIB00012728789	"""3,3'-Sulfonyldianiline"" M+H"	Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1	0			1+	NA	249.069
CCMSLIB00012728790	"""4-Androsten-3,17-dione"" M+H"	CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O	0			1+	NA	287.2
CCMSLIB00012728791	4-Nitroaniline M+H	Nc1ccc(N(=O)=O)cc1	0			1+	NA	139.05
CCMSLIB00012728792	6-Dehydronandrolone M+H	CC12CCC3C4CCC(=O)C=C4C=CC3C1CCC2O	0			1+	NA	273.185
CCMSLIB00012728841	Dexamethasone M+H	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C	0			1+	NA	393.207
CCMSLIB00012728794	"""m-(2,3-epoxypropoxy)-N,N-bis(2,3-epoxypropyl)aniline"" M+H"	C1C(CN(CC2CO2)c2cccc(OCC3CO3)c2)O1	0			1+	NA	278.139
CCMSLIB00012728795	Solvent Yellow 124 M+H	CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccccc2)cc1	0			1+	NA	370.249
CCMSLIB00012728796	Tris(4-isopropylphenyl) phosphate M+H	CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1	0			1+	NA	453.219
