spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00017425795	Xenocoumacine V M+H	N/A	0			1+	NA	484.272
CCMSLIB00017425796	Xenortide B M+H	CC(C)C[C@@H](C(=O)N(C)[C@@H](CC1=CC=CC=C1)C(=O)NCCC2=CNC3=CC=CC=C32)NC	0			1+	NA	449.287
CCMSLIB00017425797	Glidobactin 538.4 M+H	CC(C)CCCCCCCCCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@@H](O)CCNC(=O)C=C[C@H](C)NC1=O	0			1+	NA	539.38
CCMSLIB00017425798	Peptide 558.3 M+H	NCCCCC(NC(=O)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O	0			1+	NA	559.291
CCMSLIB00017425799	Szentiamide M+H	C[C@@H]1C(C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)C(C)C)CC5=CC=CC=C5)NC(=O)[C@@H](CC(C)C)NC=O	0			1+	NA	838.412
CCMSLIB00017425800	Kolossin B  M+H	N/A	0			1+	NA	843.552
CCMSLIB00017425801	Kolossin C M+H	N/A	0			1+	NA	742.506
CCMSLIB00017425802	Taxlllaid C M+H	C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C)CC(C)C)CC(C)C)CC(C)C)CC(C)C)C)NC(=O)CCC(C)C	0			1+	NA	794.536
CCMSLIB00017425803	Taxlllaid A M+H	C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C)CC(C)C)CC(C)C)CC(C)C)CC(C)C)C)NC(=O)CCCC(C)C	0			1+	NA	808.552
CCMSLIB00017425804	Photopyron B M+H	CC(C)CCCCC1=C(C=C(OC1=O)CC(C)C)O	0			1+	NA	267.197
CCMSLIB00017425805	Xenocoumacine XCNIII M+H	N/A	0			1+	NA	405.202
CCMSLIB00017425806	Xenocoumacine VI M+H	N/A	0			1+	NA	425.228
CCMSLIB00017425807	Xenoamicin 1327.8 M+2H	N/A	0			2+	NA	664.932
CCMSLIB00017425808	Dihydrophenylalanine (H2Phe) M+H	N/A	0			1+	NA	168.102
CCMSLIB00017425809	Mevalagma Peptide M+H	CN([C@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@H](C(=O)NCCCCNC(=N)N)C(C)C)C(C)C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)C)C(C)C	0			1+	NA	668.518
CCMSLIB00017425810	Amicoumacin B M+H	N/A	0			1+	NA	425.192
CCMSLIB00017425811	Anthraquinone 284.1 M+H	N/A	0			1+	NA	285.076
CCMSLIB00017425812	N-acetyl-amicoumacin A 465.2 M+H	N/A	0			1+	NA	466.218
CCMSLIB00017425813	Antraquinone 270.1 M+H	N/A	0			1+	NA	271.06
CCMSLIB00017425814	GameXPeptide F M+H	N/A	0			1+	NA	615.423
CCMSLIB00017425815	Luminmycin B M+H	N/A	0			1+	NA	541.36
CCMSLIB00017425816	Glidobactin 534.3 M+H	N/A	0			1+	NA	535.349
CCMSLIB00017425817	Anthraquinone 314.1 M+H	N/A	0			1+	NA	315.086
CCMSLIB00017425818	Dihydro-Isopropylstilben 256.1 M+H	N/A	0			1+	NA	257.154
CCMSLIB00017425819	Photopyron A M+H	N/A	0			1+	NA	253.18
