spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00010055263	PC(16:1/0:0); [M+H]+ C24H49N1O7P1 M+H	N/A	0			1+	NA	494.325
CCMSLIB00010055264	PC(16:1/0:0); [M+H]+ C24H49N1O7P1 M+H	N/A	0			1+	NA	494.325
CCMSLIB00010055265	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	N/A	0			1+	NA	520.34
CCMSLIB00010055266	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	N/A	0			1+	NA	520.34
CCMSLIB00010055267	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	N/A	0			1+	NA	520.34
CCMSLIB00010055268	PC(18:2/0:0); [M+H]+ C26H51N1O7P1 M+H	N/A	0			1+	NA	520.34
CCMSLIB00010055269	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	N/A	0			1+	NA	522.356
CCMSLIB00010055270	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	N/A	0			1+	NA	522.356
CCMSLIB00010055271	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	N/A	0			1+	NA	522.356
CCMSLIB00010055272	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	N/A	0			1+	NA	522.356
CCMSLIB00010055273	PC(0:0/20:4); [M+H]+ C28H51N1O7P1 M+H	N/A	0			1+	NA	544.34
CCMSLIB00010055274	PC(0:0/20:4); [M+H]+ C28H51N1O7P1 M+H	N/A	0			1+	NA	544.34
CCMSLIB00010055275	PC(16:2/16:1); [M+H]+ C40H75N1O8P1 M+H	N/A	0			1+	NA	728.523
CCMSLIB00010055276	PC(16:2/16:1); [M+H]+ C40H75N1O8P1 M+H	N/A	0			1+	NA	728.523
CCMSLIB00010055277	GalCer(d18:2/16:2); [M+H]+ C40H72N1O8 M+H	N/A	0			1+	NA	694.526
CCMSLIB00010055278	GalCer(d18:2/16:2); [M+H]+ C40H72N1O8 M+H	N/A	0			1+	NA	694.526
CCMSLIB00010055279	PC(16:2/18:2); [M+H]+ C42H77N1O8P1 M+H	N/A	0			1+	NA	754.539
CCMSLIB00010055280	PC(16:2/18:2); [M+H]+ C42H77N1O8P1 M+H	N/A	0			1+	NA	754.539
CCMSLIB00010055281	PC(16:1/17:2); [M+H]+ C41H77N1O8P1 M+H	N/A	0			1+	NA	742.539
CCMSLIB00010055282	PC(16:1/17:2); [M+H]+ C41H77N1O8P1 M+H	N/A	0			1+	NA	742.539
