spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000085097	MLS001074069-01!D(-)-Norgestrel M+H	CC[C@@]12CC[C@H]3[C@@H](CC/C/4=C/C(=O)CC[C@H]34)[C@@H]2CC[C@@]1(O)C#C	0			1+	NA	313.218
CCMSLIB00000085945	MLS000028566-01!Minoxidil M+H	Nc1nc(cc(=N)n1O)N2CCCCC2	0			1+	NA	210.134
CCMSLIB00000084738	"""MLS001076466-01!7-(2,3-DIHYDROXYPROPYL)THEOPHYLLINE479-18-5"" M+H"	Cn1c(=O)n(C)c2ncn(CC(O)CO)c2c1=O	0			1+	NA	255.11
CCMSLIB00000085975	MLS002222322-01!110429-35-1 M+H	Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3.Cl	0			1+	NA	330.15
CCMSLIB00000085788	MLS002154263-01!Clofilium tosylate92953-10-1 M+H	CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(cc1)S(=O)(=O)[O-]	0			1+	NA	338.261
CCMSLIB00000084741	MLS001077317-01!17BETA-ESTRADIOL 17-HEMISUCCINATE M+H	C[C@@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]2CC[C@@H]1OC(=O)CCC(=O)O	0			1+	NA	373.202
CCMSLIB00000085936	MLS002153463-01! M+H	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26	0			1+	NA	589.187
CCMSLIB00000085749	MLS002207052-01!5-Chloroindole-2-carboxylic acid10517-21-2 M+H	OC(=O)c1cc2cc(Cl)ccc2[nH]1	0			1+	NA	196.016
CCMSLIB00000084744	MLS001146874-01!ADRENOSTERONE M+H	C[C@@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]2CCC1=O	0			1+	NA	301.182
CCMSLIB00000085902	MLS001076329-01!HYOSCINE HYDROCHLORIDE M+H	CN1[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@H]32)OC(=O)[C@H](CO)c4ccccc4.Cl	0			1+	NA	304.155
CCMSLIB00000085027	"""MLS000859974-01!LY-165,163"" M+2H"	Nc1ccc(CCN2CCN(CC2)c3cccc(c3)C(F)(F)F)cc1	0			2+	NA	175.595
CCMSLIB00000085973	"""MLS002153177-01!5,6-Dichlorobenzimidazole 1-beta-D-ribofuranoside53-85-0"" M+H"	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cc(Cl)c(Cl)cc23	0			1+	NA	319.022
CCMSLIB00000085649	MLS001055370-01!Tamoxifen citrate54965-24-1 M+H	CC/C(=C(\c1ccccc1)/c2ccc(OCCN(C)C)cc2)/c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O	0			1+	NA	372.239
CCMSLIB00000085403	MLS001074205-01!17321-77-6 M+H	CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13.Cl	0			1+	NA	315.166
CCMSLIB00000085344	MLS002153440-01!16595-80-5 M+H	C1CN2C[C@@H](N=C2S1)c3ccccc3.Cl	0			1+	NA	205.076
CCMSLIB00000085619	MLS002154042-01!Phthalylsulfathiazole85-73-4 M+H	OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3	0			1+	NA	404.043
CCMSLIB00000085914	MLS001401459-01!IRSOGLADINE MALEATE M+H	Nc1nc(N)nc(n1)c2cc(Cl)ccc2Cl.OC(=O)/C=C\C(=O)O	0			1+	NA	256.016
CCMSLIB00000086083	MLS001401425-01!Indinavir Sulfate157810-81-6 M+Na	CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45.OS(=O)(=O)O	0			1+	NA	636.363
CCMSLIB00000084849	MLS002154241-01!Scopolamin-N-oxide hydrobromide6106-81-6 M+H	C[N+]1([O-])[C@H]2C[C@@H](C[C@@H]1[C@H]3O[C@H]32)OC(=O)[C@H](CO)c4ccccc4.Br	0			1+	NA	320.153
CCMSLIB00000084859	MLS000860024-01!Benzamil hydrochloride M+H	NC(=NCc1ccccc1)NC(=O)c2nc(Cl)c(N)nc2N.Cl	0			1+	NA	320.106
CCMSLIB00000084866	MLS002222328-01!66357-59-3 M+H	C\N=C(/C[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1.Cl	0			1+	NA	315.152
CCMSLIB00000085519	MLS002153163-01!6-Methyl-2-(phenylethynyl)pyridine M+H	Cc1cccc(C#Cc2ccccc2)n1.Cl	0			1+	NA	194.102
CCMSLIB00000086141	MLS002153965-01!Bromopride4093-35-0 M+H	CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC	0			1+	NA	344.103
CCMSLIB00000085677	"""MLS002153342-01!PD 168,077 maleate salt190383-31-4"" M+H"	Cc1cccc(c1)C(=O)NCN2CCN(CC2)c3ccccc3C#N.[O-]C(=O)/C=C\C(=O)[O-]	0			1+	NA	335.19
CCMSLIB00000085436	MLS000860069-01!(+/-)-DOI hydrochloride M+H	COc1cc(CC(C)N)c(OC)cc1I.Cl	0			1+	NA	322.034
CCMSLIB00000086140	MLS002153888-01!Hydrastine hydrochloride5936-28-7 M+H	COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34.Cl	0			1+	NA	384.151
CCMSLIB00000085737	MLS001148264-01!76-25-5 M+H	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	0			1+	NA	435.222
CCMSLIB00000084858	MLS000069750-01!8-HYDROXY-5-NITROQUINOLINE M+H	Oc1ccc([N+](=O)[O-])c2cccnc12	0			1+	NA	191.047
CCMSLIB00000085136	MLS001056797-01!CGP-20712A methanesulfonate salt M+H	Cn1cc(nc1c2ccc(OCC(O)CNCCOc3ccc(O)c(c3)C(=O)N)cc2)C(F)(F)F.CS(=O)(=O)O	0			1+	NA	495.188
CCMSLIB00000085576	MLS001076545-01!TRICHLOROMETHIAZIDE M+H	NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl	0			1+	NA	379.916
CCMSLIB00000086061	MLS002153172-01!Tyrphostin AG 490133550-30-8 M+H	Oc1ccc(/C=C(\C#N)/C(=O)NCc2ccccc2)cc1O	0			1+	NA	295.113
CCMSLIB00000084767	MLS000028502-01!CLOTRIMAZOLE23593-75-1 M+H	Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4	0			1+	NA	345.116
CCMSLIB00000084768	MLS000859985-01!Zimelidine dihydrochloride M+H	CN(C)C/C=C(/c1ccc(Br)cc1)\c2cccnc2.Cl	0			1+	NA	317.065
CCMSLIB00000085850	MLS002153328-01!LE 300274694-98-3 M+H	CN1CCc2c(Cc3ccccc3CC1)[nH]c4ccccc24	0			1+	NA	291.189
CCMSLIB00000085392	MLS001333687-01!7-CHLORO-6-DEMETHYLTETRACYCLINE HYDROCHLORIDE M+H	CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O.Cl	0			1+	NA	465.107
CCMSLIB00000085976	MLS001074333-01! M+H	CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO	0			1+	NA	363.214
