spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00017427535	Linoleoyl chloride_6-amino-n-carproic acid [CCS=211.02633666992188] [M+H]+	CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCCCCCC(=O)O	0			1+	NA	394.335
CCMSLIB00017427536	nonanoyl-chloride [CCS=140.8678436279297] [M+H]+	CCCCCCCCC(O)=O	0			1+	NA	159.138
CCMSLIB00017427537	3-Amino-4-chlorobenzoic acid_2-butene-1,4-diol [CCS=153.1674041748047] [M+H]+	Nc1cc(C(=O)OCC=CCO)ccc1Cl	0			1+	NA	242.058
CCMSLIB00017427538	hydrocortison acetate [CCS=196.94384765625] [M+H]+	O=C1CC[C@@]2([C@]3([C@H](C[C@@]4([C@](O)(CC[C@]4([C@@]3(CCC2=C1)[H])[H])C(COC(C)=O)=O)C)O)[H])C	0			1+	NA	405.231
CCMSLIB00017427539	N-Phenylanthranilic acid_Luctulose [CCS=218.83663940429688] [M+H]+	O=C(OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)c1ccccc1Nc1ccccc1	0			1+	NA	538.188
CCMSLIB00017427540	3a, 7a, 12b, 5-beta_5-ethyl-2-pyridineethanol [CCS=234.423095703125] [M+H]+	CCc1ccc(CCOC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)C[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@@H](O)[C@]23C)nc1	0			1+	NA	542.382
CCMSLIB00017427541	3-alpha-7-beta-12-keto_methallyl-alcohol [CCS=215.955322265625] [M+H]+	C=C(C)COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	461.326
CCMSLIB00017427542	3-alpha-7-beta-12-keto_3-methyl-1-butanol [CCS=221.63290405273438] [M+H]+	CC(C)CCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	477.357
CCMSLIB00017427543	3-alpha-7-beta-12-keto_1-propanol [CCS=213.16162109375] [M+H]+	CCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	449.327
CCMSLIB00017427544	3-alpha-7-beta-12-keto_3-methoxy-1-propanol [CCS=218.6688690185547] [M+H]+	COCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	479.336
CCMSLIB00017427545	3-alpha-7-beta-12-keto_3-chloro-1,2-propanediol [CCS=214.22344970703125] [M+H-H2O]+	C[C@H](CCC(=O)OCC(O)CCl)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	480.264
CCMSLIB00017427546	3-alpha-7-beta-12-keto_3-chloro-1,2-propanediol [CCS=219.4068603515625] [M+H]+	C[C@H](CCC(=O)OCC(O)CCl)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	499.281
CCMSLIB00017427547	3-alpha-7-beta-12-keto_3-chloro-1,2-propanediol [CCS=222.4093780517578] [M+K]+	C[C@H](CCC(=O)OCC(O)CCl)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	536.224
CCMSLIB00017427548	3-alpha-7-beta-12-keto_3-chloro-1,2-propanediol [CCS=220.68069458007812] [M+NH4]+	C[C@H](CCC(=O)OCC(O)CCl)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	515.3
CCMSLIB00017427549	3b, 7a, 12a_piperidin-4-ol [CCS=223.56834411621094] [M+H]+	C[C@H](CCC(=O)OC1CCNCC1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0			1+	NA	492.369
CCMSLIB00017427550	Deoxycholic-acid_3-methyl-2-butaen-1-ol [CCS=214.50515747070312] [M+NH4]+	CC(C)=CCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0			1+	NA	477.382
CCMSLIB00017427551	3a-7,12-diketo-cholanic-acid_2-hexanol [CCS=223.20814514160156] [M+H]+	CCCCC(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	489.357
CCMSLIB00017427552	3a,7k-chenodeoxy-cholic-acid [CCS=201.6558074951172] [M+NH4]+	O[C@@H](C[C@@](C1)2[H])CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)CCC(O)=O)CC[C@@]4([H])[C@]3([H])C1=O	0			1+	NA	407.308
CCMSLIB00017427553	Bis-nor-chenodeoxycholic acid_2-hexanol [CCS=215.43212890625] [M+H]+	CCCCC(C)OC(=O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0			1+	NA	449.355
CCMSLIB00017427554	3a, 12k_3-methyl-2-butanol [CCS=220.2331085205078] [M+H]+	CC(C)C(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	461.364
CCMSLIB00017427555	3-alpha-7-beta-12-keto_3-methyl-2-butanol [CCS=217.8060760498047] [M+H-2H2O]+	CC(C)C(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	440.333
CCMSLIB00017427556	3-alpha-7-beta-12-keto_3-methyl-2-butanol [CCS=221.68966674804688] [M+H]+	CC(C)C(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	477.359
CCMSLIB00017427557	Bis-nor-chenodeoxycholic-acid [CCS=259.1492919921875] [M+H]+	O[C@@H]1CC[C@]2(C)[C@@]3([H])CC[C@]4(C)[C@@H]([C@H](C)C(O)=O)CC[C@@]4([H])[C@]3([H])[C@H](O)C[C@]2([H])C1	0			1+	NA	365.268
CCMSLIB00017427558	3a, 7b, 12a_methyl 4-hydroxyphenylacetate [CCS=207.18612670898438] [M+H]+	COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0			1+	NA	423.313
CCMSLIB00017427559	3a_2-amino-2-methyl-1-propanol [CCS=219.3905487060547] [M+H]+	C[C@H](CCC(=O)OCC(C)(C)N)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0			1+	NA	448.38
CCMSLIB00017427560	3a-hydroxylithocholic-acid_2-heptanol [CCS=215.7969970703125] [M+H]+	CCCCCC(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	0			1+	NA	475.405
CCMSLIB00017427561	3a, 7a, 12k_3-methyl-2-butanol [CCS=222.1895294189453] [M+H]+	CC(C)C(C)OC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	477.357
CCMSLIB00017427562	3a, 7a, 12k_(R)-(-)-methyl mandelate [CCS=229.24656677246094] [M+H]+	C[C@H](CCC(=O)OC(=O)[C@H](O)c1ccccc1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C	0			1+	NA	541.314
