spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00004683304	3-GluA-28-Xyl(1-4)Rha(1-2)Ara Medicagenic acid (NMR) - 59.5317eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O	0			1+	NA	1087.51
CCMSLIB00004683306	3-Glu(1-3)GluA-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Medicagenic acid (NMR) - 70.5601eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O)C(=O)O)O	0			1+	NA	1381.61
CCMSLIB00004683307	3-GluA-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Medicagenic acid (NMR) - 41.5979eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O	0			1+	NA	609.265
CCMSLIB00004683308	3-GluA-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Medicagenic acid (NMR) - 64.4835eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O	0			1+	NA	1219.53
CCMSLIB00004683310	3-Glu-28-Xyl(1-4)[Api(1-3)]Rha(1-2)Ara Medicagenic acid (NMR) - 63.9592eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O[C@@H]1OC[C@]([C@H]1O)(O)CO)O)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)O	0			1+	NA	1205.56
CCMSLIB00004683312	Oct-1-en-3-yl Ara (1-6)Glu (NMR) - 33.0683eV M-H	CCCCC[C@@H](O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)C=C	0			1+	NA	421.208
CCMSLIB00004683314	6'-Malonyl Ononin (NMR) - 22.8316eV M-H	c1(ccc2c(c1)occ(c2=O)c1ccc(cc1)OC)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O	0			1+	NA	267.066
CCMSLIB00004683318	6'-Malonyl Ononin (NMR) - 30.4398eV M-H	c1(ccc2c(c1)occ(c2=O)c1ccc(cc1)OC)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O	0			1+	NA	267.03
CCMSLIB00004683320	6'-Malonyl Ononin (NMR) - 57.4223eV M-H	c1(ccc2c(c1)occ(c2=O)c1ccc(cc1)OC)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O	0			1+	NA	1031.26
CCMSLIB00004683323	3-(6'-O-Malonyl)-Glu-28-Glu Medicagenic acid (NMR) - 70.0587eV M-H	[C@H]1([C@@H]([C@@](C2[C@](C1)(C1[C@@](CC2)([C@]2(C(=CC1)[C@H]1[C@@](CC2)(CCC(C1)(C)C)C(=O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)C)C)C)(C)C(=O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)COC(=O)CC(=O)O)O	0			1+	NA	1368.23
