"samples"	"PC1"	"PC2"	"PC3"
"20260624_CVOL_Darleen_A549_110626_PET100.mzML"	-0.3959484047418	-0.323716304638574	-0.305783846849558
"20260624_CVOL_Darleen_A549_110626_untreated.mzML"	0.413439447057339	-0.274376869090345	-0.0829048802988359
"20260624_CVOL_Darleen_A549_180626_PET100.mzML"	-0.317831062579398	0.409290860895318	0.0518659176771268
"20260624_CVOL_Darleen_A549_180626_untreated.mzML"	0.391197513958439	0.0580977532200407	0.109535634369378
"20260624_CVOL_Darleen_A549_210626_PET100.mzML"	0.130262490418966	0.34584055318815	-0.179024893460954
"20260624_CVOL_Darleen_A549_210626_untreated.mzML"	-0.221119984113547	-0.215135993574591	0.406312068562843
