data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.182730320875991	NA	NA	NA	0	0.504985075093846	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Aminosugars and aminoglycosides	Aminosugars and aminoglycosides	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.48974434543276	6.30701402455677	-0.182730320875991	0.182730320875991	6.30701402455677	6.30701402455677	0	0	0.504985075093846	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.180013485686862	NA	NA	NA	0.239955522733023	0.190430263825524	0.809328621258477	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	7.47595503610714	7.29594155042028	-0.180013485686862	0.180013485686862	7.52145887873144	7.28150335599841	-0.239955522733023	0.239955522733023	0.190430263825524	0.809328621258477	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.0162925202590642	NA	NA	NA	0.0446918452390639	0.662520583540057	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Chromanes	Chromanes	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.83664308391191	6.85293560417097	0.0162925202590642	0.0162925202590642	6.83793396885259	6.88262581409166	0.0446918452390639	0.0446918452390639	0.662520583540057	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.0473500804923779	NA	NA	NA	0.14963347625741	0.662520583540057	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	7.63050793574986	7.67785801624223	0.0473500804923779	0.0473500804923779	7.62355581581844	7.77318929207585	0.14963347625741	0.14963347625741	0.662520583540057	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.422977590200015	NA	NA	NA	0.706960695264715	0.353678517318465	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Eicosanoids	Eicosanoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	3	3	6.05776526086281	6.48074285106282	0.422977590200015	0.422977590200015	6.00598424306848	6.7129449383332	0.706960695264715	0.706960695264715	0.353678517318465	0.923184419686965	ns
raw	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	wilcoxon_rank_sum	overall	NA	NA	NA	NA	NA	NA	NA	0.0928116448102543	NA	NA	NA	0.0115110246092165	1	1	ns
