data_source	npc_level	npc_term	npc_label	feature_id	higher_mean_group	lower_mean_group	mean_difference_max_min	abs_mean_difference_max_min	average_intensity	median_intensity	mean_pet	median_pet	mean_ps	median_ps	mean_untreated	median_untreated	contribution_fraction_of_term_difference	cumulative_contribution_fraction	average_intensity_fraction_of_term	feature_id_full_annotated	sirius_chebiasciiname	sirius_name	sirius_adduct	gnps_component	canopus_npc_pathway	canopus_npc_superclass	canopus_npc_class	canopus_npc_pathway_probability	canopus_npc_superclass_probability	canopus_npc_class_probability
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	2517	PS	PET	0.1823164145504	0.1823164145504	0.423222793079902	0.444248321440928	0.330623821021133	0.432732140228269	0.512940235571533	0.444248321440928	0.428985852214181	0.454072930705422	0.258212780737843	0.258212780737843	0.215542592735395	D-galactosyl-N-hexadecanoylsphinganine_[2517_740.55_8.4]	D-galactosyl-N-hexadecanoylsphinganine	Beta-D-Galactosyl-(1<->1')-N-Hexadecanoylsphinganine	[M + K]+	380	Polyketides	Linear polyketides	Open-chain polyketides	0.875	0.937	0.8
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	2291	PS	PET	0.110102279165247	0.110102279165247	0.45411498258662	0.460378495359424	0.404190217631841	0.351305852143628	0.514292496797089	0.578796319988459	0.433609484075241	0.441774866139218	0.155936676019776	0.414149456757619	0.231275636253905	NA_[2291_762.6_7.7]	NA	methyl 4-hydroxy-1-[2-(4-hydroxyphenyl)ethyl]-5-(2-oxooctadecylidene)-2-pentadecylpyrrolidine-3-carboxylate	[M + Na]+	300	Alkaloids	Linear polyketides	Open-chain polyketides	0.278	0.749	0.759
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	1080	PS	Untreated	0.108034357859721	0.108034357859721	0.0937428727710348	0	0.0714092864592895	0	0.144643382932105	0	0.0366090250723846	0	0.153007901274157	0.567157358031776	0.0477421872779863	NA_[1080_467.38_4]	NA	(Z)-N-[(4E,8E,12E)-1,3-dihydroxypentadeca-4,8,12-trien-2-yl]-3-hydroxydodec-5-enamide	[M + H3N + H]+	70	Fatty acids	Linear polyketides	Open-chain polyketides	0.377	0.69	0.828
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	587	Untreated	PET	0.103659531399095	0.103659531399095	0.558815760202986	0.573411148291369	0.499865112742776	0.566333057361976	0.595411965693753	0.567583271136311	0.603524644141871	0.595251295495159	0.14681188152229	0.713969239554066	0.284598560817145	NA_[587_565.41_2.3]	NA	NA	[M + Na]+	-1	Polyketides	Linear polyketides	Open-chain polyketides	0.865	0.824	0.809
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	251	PS	Untreated	0.0795916026520621	0.0795916026520621	0.17326973384061	0.125883656145202	0.167908011832421	0.128973286476493	0.203374749396757	0.114810245856347	0.123783146744695	0.120636700446774	0.112724732410143	0.826693971964209	0.0882443202144031	Sarcoursodeoxycholic acid_[251_481.36_1.1]	Sarcoursodeoxycholic acid	YZYBIGOLMMAZFK	[M + H3N + H]+	509	Polyketides	Linear polyketides	Open-chain polyketides	0.46	0.87	0.781
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	746	PS	Untreated	0.0770525858716122	0.0770525858716122	0.187280889176767	0.139150667686528	0.182436722334192	0.130684879839822	0.216194529029021	0.112310806317403	0.139141943157409	0.152857439628177	0.10912875020066	0.935822722164868	0.0953800435207881	NA_[746_641.51_2.9]	NA	Cer(d16:1/6 keto-PGF1alpha)	[M + H3N + H]+	131	Polyketides	Linear polyketides	Open-chain polyketides	0.782	0.911	0.843
filtered	class	Open-chain polyketides	NPC class: Open-chain polyketides	1939	PS	Untreated	0.045313679505219	0.045313679505219	0.0730757584732153	0	0.0602313317678606	0	0.0967432694451914	0	0.0514295899399724	0.0091421894970635	0.0641772778351317	1	0.037216659180378	NA_[1939_530.35_6.8]	NA	ethyl 2-{7-[2-(3-hydroxyoct-1-en-1-yl)-5-oxocyclopentyl]heptanamido}-3-(4-hydroxyphenyl)propanoate	[M + H]+	4	Polyketides	Macrolides	Open-chain polyketides	0.818	0.819	0.713
