sample_id	group	data_source	numerator_level	numerator_term	numerator_class	denominator_level	denominator_term	npc_pathway	npc_superclass	npc_class	ratio_label	ratio_plot_label	numerator_n_features	denominator_n_features	numerator_summed_intensity	denominator_summed_intensity	ratio	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	4820369	1433301569.5	0.00336312266907066	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_110626_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	3932886.2	752687730.9	0.00522512329953537	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_110626_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	4147258.8	1753754950	0.00236478807942923	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_180626_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	4768411	1263477831.1	0.00377403614264333	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_180626_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2304306	1230921284.8	0.00187201734867588	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_180626_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	3724805.8	2350512715	0.00158467800502836	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_210626_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2718596.2	778473199.3	0.00349221553477313	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_210626_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	5057262.5	1063108430.75	0.00475705238875042	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
A549_210626_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	5799147	1346884982.2	0.00430559927287012	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_160526_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	3132300	583831736.5	0.00536507319519449	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_160526_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	4157398	597964616.7	0.00695258194865027	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_160526_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2004227.8	704625527.6	0.00284438715529727	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_A_190626_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	3325061.5	1952488677.2	0.00170298631629883	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_A_190626_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2397667	599674082.7	0.00399828351628043	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_A_190626_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	3315004.8	1543184201	0.00214815885093422	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_B_190626_PET100	PET	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2863347.2	1356937732.2	0.00211015371748685	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_B_190626_PS100	PS	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2949137	538597945.3	0.00547558160170352	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
MDM_B_190626_untreated	Untreated	raw	superclass	Ornithine alkaloids	Tropane alkaloids	pathway	Alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	NPC superclass: Ornithine alkaloids / NPC pathway: Alkaloids	Ornithine alkaloids	1	93	2698326.5	871464306	0.00309631327573846	kruskal_wallis	0.0969719678644052	0.817854095292936	ns	0.00198945257738304	0.00238650022677965
