spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000078344	Sulfamethoxazole [M+H]	C1=C(C=CC(=C1)S(NC2C=C(ON=2)C)(=O)=O)N	0			1+	NA	254.059
CCMSLIB00000078189	Sulfasalazine (Azulfidine) [M+H]	C1(NS(C2=CC=C(C=C2)/N=N/C3=CC(=C(C=C3)O)C(=O)O)(=O)=O)=CC=CC=N1	0			1+	NA	399.076
CCMSLIB00000078266	Telmisartan (Micardis) [M+H]	C1=C(C(=CC=C1)C2=CC=C(C=C2)CN3C(=NC4=C3C=C(C=C4C)C5N(C6=C(N=5)C=CC=C6)C)CCC)C(O)=O	0			1+	NA	515.244
CCMSLIB00000078597	Anagrelide hydrochloride [M+H]	C1(=C(C(=C2C(=C1)NC3N(C2)CC(N=3)=O)Cl)Cl).Cl	0			1+	NA	256.004
CCMSLIB00000078279	Quetiapine fumarate (Seroquel) [M+H]	C1(=CC=C2C(=C1)N=C(C3=C(S2)C=CC=C3)N4CCN(CC4)CCOCCO).OC(/C=C/C(O)=O)=O.C56=C(C=CC=C5)N=C(C7=C(S6)C=CC=C7)N8CCN(CC8)CCOCCO	0			1+	NA	384.174
CCMSLIB00000078612	Pergolide mesylate [M+H]	C12(C3[C@@]4([C@@](CC1=CNC=2C=CC=3)(N(C[C@H](C4)CSC)CCC)[H])[H]).CS(O)(=O)=O	0			1+	NA	315.189
CCMSLIB00000078314	Daidzein [M+H]	C1=C(C=C2C(=C1)C(C(=CO2)C3=CC=C(C=C3)O)=O)O	0			1+	NA	255.065
CCMSLIB00000078518	Quinapril hydrochloride (Accupril) [M+H]	C1(=CC=CC(=C1)CC[C@H](N[C@H](C(N2[C@@H](CC3=C(C2)C=CC=C3)C(O)=O)=O)C)C(OCC)=O).Cl	0			1+	NA	439.223
CCMSLIB00000078303	Proparacaine HCl [M+H]	C1(=C(C=CC(=C1)C(OCCN(CC)CC)=O)OCCC)N.Cl	0			1+	NA	295.202
CCMSLIB00000078003	Gefitinib (Iressa) [M+H]	C1(=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C(=C3)Cl)F)OCCCN4CCOCC4)OC	0			1+	NA	447.159
CCMSLIB00000078566	Medetomidine HCl [M+H]	C1(=C(C(C)=CC=C1)C)C(C2N=CNC=2)C.Cl	0			1+	NA	201.139
CCMSLIB00000078492	Oxymetazoline hydrochloride [M+H]	C1(=C(C(=C(C(=C1)C)CC2NCCN=2)C)O)C(C)(C)C.Cl	0			1+	NA	261.196
CCMSLIB00000078622	Desloratadine [M+2H]	C1CC(CCN1)=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl	0			1+	NA	156.07
CCMSLIB00000078594	Benztropine mesylate [M+H]	C1(C[C@@H]2C[C@@H](C[C@@H]1N2C)OC(C3=CC=CC=C3)C4=CC=CC=C4).CS(=O)(=O)O	0			1+	NA	308.201
CCMSLIB00000078008	Rapamycin (Sirolimus) [M+Na]	[C@@H]1([C@@H](C[C@@H](CC1)C[C@H]([C@@H]2CC([C@@H](/C=C(\C)[C@H]([C@@H](C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]3CC[C@H]([C@](C(C(N4CCCC[C@@H](C(O2)=O)4)=O)=O)(O3)O)C)OC)C)C)C)=O)OC)O)C)=O)C)OC)O	0			1+	NA	936.544
CCMSLIB00000078009	Sorafenib (Nexavar) [M+H]	C1(=CC=C(C=C1C(F)(F)F)NC(NC2=CC=C(C=C2)OC3=CC=NC(=C3)C(NC)=O)=O)Cl.C4=CC(=CC=C4S(O)(=O)=O)C	0			1+	NA	465.094
CCMSLIB00000078603	Azlocillin sodium salt [M+Na]	N12(C(C(SC(C(C1=O)NC(=O)[C@@H](C3C=CC=CC=3)NC(=O)N4CCNC4=O)2)(C)C)C(=O)O).[Na]	0			1+	NA	484.126
CCMSLIB00000078011	Temsirolimus (Torisel) [M+Na]	[C@H]1(C[C@@H](CC[C@@H]1OC(C(CO)(CO)C)=O)C[C@H]([C@@H]2CC([C@@H](/C=C(/[C@H]([C@@H](OC)C([C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@]3(CC[C@H]([C@](C(C(N4[C@](C(O2)=O)(CCCC4)[H])=O)=O)(O3)O)C)[H])OC)C)C)C)=O)O)C)C)=O)C)OC	0			1+	NA	1052.59
CCMSLIB00000078100	Felbamate [M+H]	C1=CC=CC=C1C(COC(N)=O)COC(N)=O	0			1+	NA	239.103
CCMSLIB00000078614	Doxycycline HCl [M+H]	Cl.C1=CC(=C2C(=C1)[C@H]([C@@]3(C(C2=O)=C([C@]4([C@@]([C@@H]3O)([C@H](C(=C(C4=O)C(N)=O)O)N(C)C)[H])O)O)[H])C)O	0			1+	NA	445.161
CCMSLIB00000078361	Rimantadine (Flumadine) [M+H]	C1C2CC3CC1(CC(C2)C3)C(N)C	0			1+	NA	180.175
CCMSLIB00000078015	Crizotinib (PF-02341066) [M+H]	C1(=CC(=C(N=C1)N)O[C@@H](C2=C(C=CC(=C2Cl)F)Cl)C)C3=CN(N=C3)C4CCNCC4	0			1+	NA	450.126
CCMSLIB00000078016	Vismodegib (GDC-0449) [M+H]	C1(=C(C=C(C=C1)NC(C2=CC=C(C=C2Cl)S(C)(=O)=O)=O)C3=NC=CC=C3)Cl	0			1+	NA	421.018
CCMSLIB00000078573	Ulipristal [M+H]	[C@H]1(C2[C@]([C@]3([C@](C1)([C@@](CC3)(C(=O)C)OC(C)=O)C)[H])(CCC4C=2CCC(C=4)=O)[H])C5=CC=C(C=C5)N(C)C	0			1+	NA	476.28
CCMSLIB00000078018	Everolimus (RAD001) [M+Na]	C(O)CO[C@H]1[C@@H](C[C@@H](CC1)C[C@@H]([C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C([C@]4([C@@H](CC[C@H](O4)C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C([C@@H]([C@@H](O)/C(=C/[C@H](C(C2)=O)C)C)OC)=O)C)C)C)OC)C)O)=O)C)OC	0			1+	NA	980.571
CCMSLIB00000078019	Abiraterone (CB-7598) [M+H]	C1[C@@H](CC2[C@](C1)([C@]3([C@@](CC=2)([C@]4([C@](CC3)(C(=CC4)C5=CN=CC=C5)C)[H])[H])[H])C)O	0			1+	NA	350.248
CCMSLIB00000078192	Ubenimex (Bestatin) [M+Na]	C1=CC=CC(=C1)C[C@H]([C@@H](C(N[C@H](C(O)=O)CC(C)C)=O)O)N	0			1+	NA	331.163
CCMSLIB00000078021	Malotilate [M+Na]	C(C(C(=O)OC(C)C)=C1SC=CS1)(=O)OC(C)C	0			1+	NA	311.038
CCMSLIB00000078022	Malotilate [M+H]	C(C(C(=O)OC(C)C)=C1SC=CS1)(=O)OC(C)C	0			1+	NA	289.056
CCMSLIB00000078023	Ivacaftor (VX-770) [M+H]	C1=C(C(=CC(=C1C(C)(C)C)NC(C2C(C3=C(NC=2)C=CC=C3)=O)=O)O)C(C)(C)C	0			1+	NA	393.217
CCMSLIB00000078024	Docetaxel (Taxotere) [M+Na]	C1=CC=CC=C1C(=O)O[C@H]2[C@]3(C[C@H](C(=C([C@H](C([C@]4([C@H](C[C@@H]5[C@](C42)(OC(C)=O)CO5)O)C)=O)O)C(C)(C)3)C)OC([C@@H]([C@H](C6=CC=CC=C6)NC(OC(C)(C)C)=O)O)=O)O	0			1+	NA	830.336
CCMSLIB00000078025	Docetaxel (Taxotere) [M+H]	C1=CC=CC=C1C(=O)O[C@H]2[C@]3(C[C@H](C(=C([C@H](C([C@]4([C@H](C[C@@H]5[C@](C42)(OC(C)=O)CO5)O)C)=O)O)C(C)(C)3)C)OC([C@@H]([C@H](C6=CC=CC=C6)NC(OC(C)(C)C)=O)O)=O)O	0			1+	NA	808.354
CCMSLIB00000078026	Paclitaxel (Taxol) [M+Na]	C1=CC=CC(=C1)C(=O)N[C@H]([C@H](C(O[C@H]2C[C@@]3(C(C(=C2C)[C@H](C(=O)[C@]4(C([C@]5([C@@H](C[C@H]4O)OC5)OC(C)=O)[C@@H]3OC(C6=CC=CC=C6)=O)C)OC(C)=O)(C)C)O)=O)O)C7=CC=CC=C7	0			1+	NA	876.32
CCMSLIB00000078027	Paclitaxel (Taxol) [M+H]	C1=CC=CC(=C1)C(=O)N[C@H]([C@H](C(O[C@H]2C[C@@]3(C(C(=C2C)[C@H](C(=O)[C@]4(C([C@]5([C@@H](C[C@H]4O)OC5)OC(C)=O)[C@@H]3OC(C6=CC=CC=C6)=O)C)OC(C)=O)(C)C)O)=O)O)C7=CC=CC=C7	0			1+	NA	854.338
CCMSLIB00000078509	"""Clarithromycin (Biaxin, Klacid)"" [M+H]"	[C@@]1([C@H](OC([C@@H]([C@@H]([C@@H]([C@H]([C@@](C[C@H](C([C@@H]([C@H]1O)C)=O)C)(OC)C)O[C@@H]2O[C@@H](C[C@@H]([C@@H]2O)N(C)C)C)C)O[C@@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)=O)CC)(O)C	0			1+	NA	748.484
