spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00000851157	NCGC00381326-01_C21H22O7_Benzoic acid, 2,4-dihydroxy-6-methyl-, 6,7,8,8a-tetrahydro-7-hydroxy-7-methyl-6-oxo-3-[(1E)-1-propen-1-yl]-1H-2-benzopyran-8-yl ester M-H	C\C=C\C1=C\C2=C\C(=O)C(C)(O)C(OC(=O)C3=C(C)C=C(O)C=C3O)C2CO1	0			1+	NA	385.129
CCMSLIB00000849536	NCGC00180458-02_C18H24O12_Cyclopenta[c]pyran-4-carboxylic acid, 7-[(acetyloxy)methyl]-1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-5-hydroxy-, (1S,4aS,5S,7aS)- M-H	CC(=O)OC\C1=C\[C@H](O)[C@H]\2[C@@H]1[C@@H](O\C=C2C(O)=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O	0			1+	NA	431.12
CCMSLIB00000851228	NCGC00380836-01_C19H22O6_(1R,2R,4S,5R,8R,9S,10R,11S,12S)-4,12-Dihydroxy-11-methyl-6-methylene-16-oxo-15-oxapentacyclo[9.3.2.1~5,8~.0~1,10~.0~2,8~]heptadec-13-ene-9-carboxylic acid M+FA-H	C[C@]12[C@@H](O)\C=C/[C@@]3(OC1=O)[C@@H]4C[C@H](O)[C@@H]5C[C@]4(CC5=C)[C@H]([C@H]23)C(O)=O	0			1+	NA	391.14
CCMSLIB00000846336	NCGC00180844-02!(E)-3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid M+FA-H	COC1=CC(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(\C=C\C(O)=O)C=C1	0			1+	NA	401.109
CCMSLIB00000851295	NCGC00381308-01_C47H76O17_(3beta,5xi,9xi,18xi,22beta)-22,25-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-xylopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid M-H	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)CO[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(CO)C(CC[C@]6(C)C5C\C=C/7C8CC(C)(C)C[C@@H](O)[C@]8(C)CC[C@@]67C)C4(C)C)C(O)=O)[C@H](O)[C@H](O)[C@H]1O	0			1+	NA	911.501
CCMSLIB00000851424	NCGC00384677-01_C42H71NO29_ M-H	CC(C)CC(=O)O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](C)[C@@H](N[C@H]3\C=C(CO)/[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O	0			1+	NA	1052.4
CCMSLIB00000849854	NCGC00380900-01_C20H29NO12_2-{[6-O-(beta-D-Glucopyranosyl)-beta-D-glucopyranosyl]oxy}-2-phenylacetamide M+FA-H	NC(=O)C(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)C3=CC=CC=C3	0			1+	NA	520.167
CCMSLIB00000850097	NCGC00380714-01_C20H22O9_3,5-Dihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-7-yl pentofuranoside M-H	OCC1OC(OC2=CC(=C3CC(O)C(OC3=C2)C4=CC=C(O)C=C4)O)C(O)C1O	0			1+	NA	405.119
CCMSLIB00000850796	NCGC00381210-01_C18H32O11_(2E)-4-Hydroxy-3,4-dimethyl-2-penten-1-yl 6-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside M+FA-H	CC(=C/CO[C@@H]1O[C@H](CO[C@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)\C(C)(C)O	0			1+	NA	469.193
CCMSLIB00000851470	NCGC00380682-01_C13H18O8_ M+FA-H	COC1=CC(=CC(=C1)OC2OC(CO)C(O)C(O)C2O)O	0			1+	NA	347.098
CCMSLIB00000849781	NCGC00380973-01_C21H30O6_ M+FA-H	CCC1CC2\C(=C/C3CCCCC3C2(C)C4(O1)OC(=O)C(C)(O)OC4=O)C	0			1+	NA	423.202
CCMSLIB00000849977	NCGC00347778-02_C34H52O12_1,5,16-Trihydroxy-26-oxo-6,7:22,26-diepoxyergost-24-en-3-yl hexopyranoside M+FA-H	CC(C1C\C(=C(\C)C(=O)O1)C)C2C(O)CC3C4C(CCC23C)C5(C)C(O)CC(CC5(O)C6OC46)OC7OC(CO)C(O)C(O)C7O	0			1+	NA	697.344
CCMSLIB00000847430	NCGC00180665-02!tris[[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl] 2-hydroxypropane-1,2,3-tricarboxylate M+FA-H	OC[C@H]1O[C@@H](OC2=CC=C(COC(=O)CC(O)(CC(=O)OCC3=CC=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3)C(=O)OCC5=CC=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C5)C=C2)[C@H](O)[C@@H](O)[C@@H]1O	0			1+	NA	1041.31
CCMSLIB00000851467	NCGC00380676-01_C24H30O12_(1S,4aS,5R,7S)-1-(beta-D-Glucopyranosyloxy)-4a,5-dihydroxy-7-methyl-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-7-yl (2Z)-3-(4-hydroxyphenyl)acrylate M+FA-H	C[C@@]1(C[C@@H](O)[C@]2(O)\C=C/O[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C12)OC(=O)\C=C/C4=CC=C(O)C=C4	0			1+	NA	555.172
CCMSLIB00000846991	NCGC00169650-03!5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one M-H	OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5	0			1+	NA	563.141
