spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00005724063	PE(18:1_22:3) - 1-(((2-aminoethoxy)(hydroxy)phosphoryl)oxy)-3-(oleoyloxy)propan-2-yl-docosa-9.11.13-trienoate M+H	[H][C@@](COP(O)(OCCN)=O)(OC(CCCCCCC/C=C/C=C/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	0			1+	NA	796.589
CCMSLIB00005724088	PE(16:1_16:1) - (2-aminoethoxy)[2.3-bis[hexadec-9-enoyloxy]propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCC	0			1+	NA	688.495
CCMSLIB00005724213	PE(18:1_20:5) - (2-aminoethoxy)[2-[icosa-5.8.11.14.17-pentaenoyloxy]-3-[octadec-9-enoyloxy]propoxy]phosphinic acid M-H	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	0			1+	NA	762.509
CCMSLIB00005724067	PC(14:0_16:1) - (2-{[2-[hexadec-9-enoyloxy]-3-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC	0			1+	NA	704.523
CCMSLIB00005724068	PC(15:0_16:0) - (2-{[2-(hexadecanoyloxy)-3-(pentadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium M+H	[H][C@@](COC(=O)CCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	0			1+	NA	720.554
CCMSLIB00005724246	PI(16:1_18:0) - [3-[hexadec-9-enoyloxy]-2-(octadecanoyloxy)propoxy]({[2.3.4.5.6-pentahydroxycyclohexyl]oxy})phosphinic acid M-H	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC	0			1+	NA	835.533
CCMSLIB00005724070	PC(16:1_16:1) - (2-{[2.3-bis[hexadec-9-enoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC	0			1+	NA	730.538
CCMSLIB00005724071	PC(16:1_17:1) - 2-((heptadec-9-enoyl)oxy)-3-((hexadec-9-enoyl)oxy)propyl (2-(trimethylammonio)ethyl) phosphate M+H	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCC)=O	0			1+	NA	744.554
CCMSLIB00005724072	PC(16:1_18:2) - (2-{[3-[hexadec-9-enoyloxy]-2-[-octadeca-9.12-dienoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCC\C=C/CCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	0			1+	NA	756.554
CCMSLIB00005724073	PC(17:0_18:1) - 3-(heptadecanoyloxy)-2-(oleoyloxy)propyl (2-(trimethylammonio)ethyl) phosphate M+H	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCC)=O	0			1+	NA	774.602
CCMSLIB00005724074	PC(17:1_18:1) - 3-((heptadec-9-enoyl)oxy)-2-(oleoyloxy)propyl (2-(trimethylammonio)ethyl) phosphate M+H	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCC)=O	0			1+	NA	772.585
CCMSLIB00005724215	PE(18:1_22:3) - 1-(((2-aminoethoxy)(hydroxy)phosphoryl)oxy)-3-(oleoyloxy)propan-2-yl-docosa-9.11.13-trienoate M-H	[H][C@@](COP(O)(OCCN)=O)(OC(CCCCCCC/C=C/C=C/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O	0			1+	NA	794.567
CCMSLIB00005724076	PC(18:1_18:2) - trimethyl(2-{[3-[octadec-11-enoyloxy]-2-[octadeca-9.12-dienoyloxy]propyl phosphonato]oxy}ethyl)azanium M+H	CCCCCC\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	0			1+	NA	784.586
CCMSLIB00005724077	PC(16:0_20:5) - (2-{[3-(hexadecanoyloxy)-2-[icosa-5.8.11.14.17-pentaenoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	0			1+	NA	780.554
CCMSLIB00005724197	(2-{[3-hydroxy-2-tetracosanamidooctadeca-4.14-dien-1-yl phosphono]oxy}ethyl)trimethylazanium M-CH3	[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCC\C=C/CCC	0			1+	NA	797.653
CCMSLIB00005724113	PC(18:0_18:1) - trimethyl(2-{[2-[octadec-9-enoyloxy]-3-(octadecanoyloxy)propyl phosphono]oxy}ethyl)azanium M+Na	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC	0			1+	NA	810.599
CCMSLIB00005724080	PC(18:0_20:3) - (2-{[2-[icosa-5.8.11-trienoyloxy]-3-(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC	0			1+	NA	812.616
CCMSLIB00005724179	[M-CH3]- PC(16:0_17:1) - 2-(heptadec-9-enoyloxy)-3-(palmitoyloxy)propyl (2-(trimethylammonio)ethyl) phosphate M-H	[C@](COP(=O)([O-])OCC[N+](C)(C)C)([H])(OC(CCCCCCC/C=C\CCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O	0			1+	NA	730.537
CCMSLIB00005724082	PC-O(18:0_16:0) - (2-{[3-(hexadecyloxy)-2-(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium M+H	[H][C@@](COCCCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC	0			1+	NA	748.621
CCMSLIB00005724083	PC-O(18:0_16:1) - (2-{[3-[hexadec-9-en-1-yloxy]-2-(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium M+H	CCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COCCCCCCCC\C=C/CCCCCC)COP([O-])(=O)OCC[N+](C)(C)C	0			1+	NA	746.606
CCMSLIB00005724173	[M+OAc]- PC(O-18:1_18:1) - trimethyl(2-{[2-[octadec-11-enoyloxy]-3-[octadec-9-en-1-yloxy]propyl phosphonato]oxy}ethyl)azanium M-H	CCCCCCCC\C=C/CCCCCCCCOC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC	0			1+	NA	830.625
CCMSLIB00005724225	PE(O-22:4/16:1) - 1-(((2-aminoethoxy)(hydroxy)phosphoryl)oxy)-3-((docosa-7.9.11.13-tetraen-1-yl)oxy)propan-2-yl-hexadec-9-enoate M-H	[H][C@@](COP(O)(OCCN)=O)(OC(CCCCCCC/C=C\CCCCCC)=O)COCCCCCC/C=C/C=C/C=C/C=C/CCCCCCCC	0			1+	NA	750.542
CCMSLIB00005724086	PC-O(18:1_20:4) - (2-{[2-[icosa-5.8.11.14-tetraenoyloxy]-3-[octadec-9-en-1-yloxy]propyl phosphono]oxy}ethyl)trimethylazanium M+H	[H][C@@](COCCCCCCCC\C=C/CCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	0			1+	NA	794.605
CCMSLIB00005724087	PE(16:0_16:1) - (2-aminoethoxy)[2-[hexadec-9-enoyloxy]-3-(hexadecanoyloxy)propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCC	0			1+	NA	690.509
CCMSLIB00005724205	PE(16:0_18:1) - (2-aminoethoxy)[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propoxy]phosphinic acid M-H	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	0			1+	NA	716.522
CCMSLIB00005724090	PE(16:1_18:2) - (2-aminoethoxy)[3-[hexadec-9-enoyloxy]-2-[octadeca-9.12-dienoyloxy]propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	0			1+	NA	714.508
CCMSLIB00005724091	PE(18:0_18:1) - (2-aminoethoxy)[2-[octadec-9-enoyloxy]-3-(octadecanoyloxy)propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	0			1+	NA	746.57
CCMSLIB00005724092	PE(18:1_18:1) - (2-aminoethoxy)[2-[octadec-11-enoyloxy]-3-[octadec-9-enoyloxy]propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/CCCCCC	0			1+	NA	744.555
CCMSLIB00005724093	PE(18:1_18:2) - (2-aminoethoxy)[3-[octadec-11-enoyloxy]-2-[octadeca-9.12-dienoyloxy]propoxy]phosphinic acid M+H	[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	0			1+	NA	742.542
