spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00017466816	alpha-PBP Gly adduct_M+H M+H		0			1+	NA	271.144
CCMSLIB00017466807	coumarin M-H		0			0+	NA	235.926
CCMSLIB00005883397	3-HYDROXYANTHRANILATE - 50.0 eV M+H	NC1=C(O)C=CC=C1C(O)=O	0			1+	NA	154.05
CCMSLIB00017467147	N/A M+H		0			0+	NA	843.326
CCMSLIB00017467144	unknown M+H		0			0+	NA	625.0
CCMSLIB00015625849	Metoprolol [M+H]+	COCCc1ccc(OCC(O)CNC(C)C)cc1	0			1+	NA	268.191
CCMSLIB00015625872	Gabapentin [M+H]+	NCC1(CC(=O)O)CCCCC1	0			1+	NA	172.134
CCMSLIB00015625871	Gabapentin [M+Na]+	NCC1(CC(=O)O)CCCCC1	0			1+	NA	194.115
CCMSLIB00015625767	Rosuvastatin [M+H]+	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O	0			1+	NA	482.176
CCMSLIB00016338405	Harman M+H		0			1+	NA	183.092
CCMSLIB00015625831	Pantoprazole [M+H]+	COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	0			1+	NA	384.082
CCMSLIB00015625830	Pantoprazole [M+Na]+	COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC	0			1+	NA	406.064
CCMSLIB00012070107	Caproic acid M+H	CCCCCC(O)=O	0			1+	NA	117.091
CCMSLIB00016482830	Dereplicator Identification - Secoplakortolide_E_Secoplakortolide_E M+H	CC(O)(CCCCCCCCCCc1ccccc1)CC1(C)OC(=O)CC1O	0			1+	NA	391.285
CCMSLIB00012183988	Daidzein(10-30V+20V) M+H	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O	0			1+	NA	255.369
CCMSLIB00011431502	none M+H		0			1+	NA	122.0
CCMSLIB00015625735	Simvastatin [M+H]+	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	0			1+	NA	419.279
CCMSLIB00015625736	Simvastatin [M+Na]+	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	0			1+	NA	441.26
CCMSLIB00010129268	14-iodo-trans-d-viniferin  M-H	OC1=CC=C([C@H](O2)[C@H](C3=CC(O)=CC(O)=C3)C4=C2C=CC(/C=C/C5=C(I)C(O)=CC(O)=C5)=C4)C=C1	0			1-	NA	579.032
CCMSLIB00015625740	Simvastatin [M+NH4]+	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	0			1+	NA	436.306
CCMSLIB00012052576	Butylisopropylamine M+H	CCCCNC(C)C	0			1+	NA	116.144
CCMSLIB00015625833	Tamsulosin [M+H]+	CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	0			1+	NA	409.179
CCMSLIB00000068189	Hoiamide A triacetate M+H	N/A	0			1+	NA	1052.48
CCMSLIB00000068190	Hoiamide A triacetate M+Na	N/A	0			1+	NA	1074.46
CCMSLIB00010128840	CH3-(PheOx5-co-NCH=CH2-co-I1) M+H	[NH2+]=CCN(CCN(C(C1=CC=CC=C1)=O)CCN(CCN(C(C2=CC=CC=C2)=O)CCN(CCN(C(C3=CC=CC=C3)=O)C)C(C4=CC=CC=C4)=O)C(C5=CC=CC=C5)=O)C=C	0			1+	NA	417.721
CCMSLIB00006585018	Luteolin M-H	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	0			0+	NA	285.04
CCMSLIB00005884712	5-HYDROXY-L-TRYPTOPHAN - 30.0 eV M+H	NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O	0			1+	NA	221.092
CCMSLIB00005724675	3-[6-(3-acetamido-3-methylbutyl)-2-hydroxy-7,7-dimethyl-4a-(3-methylbut-2-en-1-yl)-3-(2-methylbutanoyl)-4-oxo-4a,5,6,7-tetrahydro-4H-chromen-8-yl]-3-phenylpropanoic acid M+H	CCC(C)C(C1=C(O)OC2=C(C(CC(O)=O)c3ccccc3)C(C)(C)C(CCC(C)(C)NC(C)=O)CC2(CC=C(C)C)C1=O)=O	0			1+	NA	622.374
CCMSLIB00011427548	Trichophycin B - Na+ adduct M+Na	Cl/C=C(C[C@H](O)CC[C@@H](C)C[C@@H](C)[C@@](O1)([H])CC(OC)=CC1=O)\CC2=CC=CC=C2	0			1+	NA	443.0
CCMSLIB00005723381	MGDG (18:4/18:4)_(2S)-1,2-bis-O-(6Z,9Z,12Z,15Z-octadecatetranoyl)-3-beta-D-galactopyranosyl-sn-glycerol M+Na	O[C@@H]1[C@@H](O)[C@@H](O)[C@H](OC[C@@H](COC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)=O)OC1CO.C	0			0+	NA	793.573
CCMSLIB00000068197	Tumanoic acid G M+Na	N/A	0			1+	NA	492.294
CCMSLIB00005884698	3-METHYLHISTAMINE - 50.0 eV M+H	CN1C=NC=C1CCN	0			1+	NA	126.103
CCMSLIB00010128899	p(PheOx5-co-EI1+CH3-OH)H+ M+H	O=C(C1=CC=CC=C1)N(CCN(C(C2=CC=CC=C2)=O)CCN(C(C3=CC=CC=C3)=O)CCN(C(C4=CC=CC=C4)=O)CC[NH+](C(C5=CC=CC=C5)=O)CC)CCNCC	0			1+	NA	809.438
CCMSLIB00000068200	Acylated phloroglucinol M+H	N/A	0			1+	NA	407.28
CCMSLIB00000068201	Acylated phloroglucinol M+Na	N/A	0			1+	NA	429.262
CCMSLIB00000478082	"""1-Naphthaleneheptanoic acid, 1,2,6,7,8,8a-hexahydro-?,?-dihydroxy-2-methyl-8-(2-methyl-1-oxobutoxy)-, methyl ester_120185"" M+Na"	O=C([C@H](CC)C)O[C@H]1CCC=C2C1[C@@H](CC[C@@H](O)C[C@@H](O)CC(OC)=O)[C@@H](C)C=C3	0			1+	NA	445.258
CCMSLIB00011427497	Conuthiazole A M+H	Cl/C=C(CCC/C=C(C(N[C@H](C1=NC=CS1)C)=O)\C)/CC2=CC=CC=C2	0			1+	NA	389.0
CCMSLIB00010128800	p(MeOx11)HH+ M+2H	CN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCN(C(C)=O)CCO	0			1+	NA	969.617
CCMSLIB00005725516	(3R,4S,7S,7aR)-3-(acetyloxy)-7,7a-dimethyl-4'-methylidene-2'-oxo-octahydrospiro[indene-2,3'-oxolan]-4-yl (2E)-3-(methylsulfanyl)prop-2-enoate 2M+K	C[C@@H](CC1)[C@@](C)(CC([C@@H]2OC(C)=O)(C(CO3)=C)C3=O)C2[C@H]1OC(/C=C/SC)=O	0			1+	NA	855.284
CCMSLIB00012273877	FA 16:0 M-H		0			1+	NA	255.238
CCMSLIB00013583135	CARNOSINE 2M+Na	NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O	0			1+	NA	475.202
CCMSLIB00000068208	Deoxyprepacifenol M+H	N/A	0			1+	NA	410.973
CCMSLIB00000068209	Deoxyprepacifenol M+Na	N/A	0			1+	NA	432.955
CCMSLIB00000068210	Ecklonialactone A M+H	N/A	0			1+	NA	291.196
CCMSLIB00000068211	Ecklonialactone A M+Na	N/A	0			1+	NA	313.178
CCMSLIB00010129146	p(MeOx1-co-PheOx3-co-MeOx3)H+ M+H	O=C([NH+](CCN(C(C)=O)CCO)CCN(CCN(CCN(C(C)=O)CCN(CCN(C(C)=O)C)C(C)=O)C(C1=CC=CC=C1)=O)C(C2=CC=CC=C2)=O)C3=CC=CC=C3	0			1+	NA	814.45
