spectrum_id	compound_name	smiles	collision_energy	instrument	ion_source	charge	adduct	precursormz
CCMSLIB00006675475	tyrosol M-H2O+H	C1=CC(=CC=C1CCO)O	0			1+	NA	121.064
CCMSLIB00006674713	Isoferulic acid 3-O-glucuronide 2M+H	COC1=C(C=C(C=C1)C=CC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O	0			1+	NA	741.187
CCMSLIB00006674293	Ethyl_2_oxo3_piperidine_carboxylate M+H	CCOC(=O)C1CCCNC1=O	0			1+	NA	172.097
CCMSLIB00006675324	rose_oxide M+Na	CC1CCOC(C1)C=C(C)C	0			1+	NA	177.125
CCMSLIB00006675122	N_malonyl_DL_tryptophan M+H	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CC(=O)O	0			1+	NA	291.098
CCMSLIB00006674364	furaneol M+H	CC1C(=O)C(=C(O1)C)O	0			1+	NA	129.055
CCMSLIB00006675236	pimelic_acid M+H	C(CCC(=O)O)CCC(=O)O	0			1+	NA	161.081
CCMSLIB00006675235	pimelic_acid M-H2O+H	C(CCC(=O)O)CCC(=O)O	0			1+	NA	143.07
CCMSLIB00006673890	acetic_acid_isobutyl_ester M+H	CC(C)COC(=O)C	0			1+	NA	117.091
CCMSLIB00006673825	Absicic Acid M+H	CC1=CC(=O)CC(C1(C=CC(=CC(=O)O)C)O)(C)C	0			1+	NA	265.143
CCMSLIB00006675337	Safranal M+H	CC1=C(C(CC=C1)(C)C)C=O	0			1+	NA	151.112
CCMSLIB00006675170	o_hydroxy_hippuric_acid M-H2O+H	C1=CC=C(C(=C1)C(=O)O)O	0			1+	NA	121.028
CCMSLIB00006674474	geraniol M-H2O+H	CC(=CCCC(=CCO)C)C	0			1+	NA	137.132
CCMSLIB00006674991	N_Acetyl_L_tryptophan 2M+Na	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	0			1+	NA	515.19
CCMSLIB00006674677	indole_acetyl_alanine 2M+K	CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21	0			1+	NA	531.164
CCMSLIB00006674985	N_Acetyl_L_tryptophan 2M+H	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	0			1+	NA	493.208
CCMSLIB00006673699	5_methoxy_tryptophol M+H	COC1=CC2=C(C=C1)NC=C2CCO	0			1+	NA	192.102
CCMSLIB00006674451	Gamma_CECH M+H	CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O	0			1+	NA	265.143
CCMSLIB00006675335	Safranal M+H	CC1=C(C(CC=C1)(C)C)C=O	0			1+	NA	151.112
CCMSLIB00006672972	1_8_cineole M-H2O+H	CC1(C2CCC(O1)(CC2)C)C	0			1+	NA	137.132
CCMSLIB00006672973	1_8_cineole M+H	CC1(C2CCC(O1)(CC2)C)C	0			1+	NA	155.143
CCMSLIB00006672974	1_8_cineole M+H	CC1(C2CCC(O1)(CC2)C)C	0			1+	NA	155.143
CCMSLIB00006674836	L-Carnitine 2M+H	C[N+](C)(C)CC(CC(=O)[O-])O	0			1+	NA	323.218
CCMSLIB00006675106	N_butyryl_DL_homoserine_lactone M+H	CCCC(=O)NC1CCOC1=O	0			1+	NA	172.097
CCMSLIB00006673294	3_4_dihydroxybenzoic_acid M+H	C1=CC(=C(C=C1C(=O)O)O)O	0			1+	NA	155.034
CCMSLIB00006674368	furfural M+H	C1=COC(=C1)C=O	0			1+	NA	97.0284
CCMSLIB00006672979	1_acetylpiperidine_4_carboxylic_acid 2M+H	CC(=O)N1CCC(CC1)C(=O)O	0			1+	NA	343.186
CCMSLIB00006674782	Kynurenine M+H	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	0			1+	NA	209.092
CCMSLIB00006674556	Homovanillic_acid_sulfate M+H	COC1=C(C=CC(=C1)CC(=O)O)OS(=O)(=O)O	0			1+	NA	263.022
CCMSLIB00006673572	4_methoxy_23_dihydro_1H_indole M+H	COC1=CC=CC2=C1CCN2	0			1+	NA	150.091
CCMSLIB00006674793	Kynurenine 2M+H	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	0			1+	NA	417.177
CCMSLIB00006673460	345_TriMethoxyCinnamicAcid M-H2O+H	COC1=CC(=CC(=C1OC)OC)C=CC(=O)O	0			1+	NA	221.08
CCMSLIB00006672985	1_acetylpiperidine_4_carboxylic_acid M+K	CC(=O)N1CCC(CC1)C(=O)O	0			1+	NA	210.053
CCMSLIB00006675292	pyrraline M-H2O+H	C1=C(N(C(=C1)C=O)CCCCC(C(=O)O)N)CO	0			1+	NA	237.123
CCMSLIB00006675433	tryptamine M+H	C1=CC=C2C(=C1)C(=CN2)CCN	0			1+	NA	161.107
CCMSLIB00006672989	1_acetylpiperidine_4_carboxylic_acid M+H	CC(=O)N1CCC(CC1)C(=O)O	0			1+	NA	172.097
CCMSLIB00006675039	N_Acetyl_L_tyrosine M+H	CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O	0			1+	NA	224.092
CCMSLIB00006675479	tyrosol M-H2O+H	C1=CC(=CC=C1CCO)O	0			1+	NA	121.064
CCMSLIB00006675419	trans_terpin M-2H2O+H	CC1(CCC(CC1)C(C)(C)O)O	0			1+	NA	137.132
CCMSLIB00006672997	1_methyl_1H_indole_4_carboxylic_acid M+H	CN1C=CC2=C(C=CC=C21)C(=O)O	0			1+	NA	176.071
CCMSLIB00006673305	3_4_methoxylene_dioxy_cinnamic_acid M+H	C1OC2=C(O1)C=C(C=C2)C=CC(=O)O	0			1+	NA	193.05
CCMSLIB00006675058	N_acetyl_serotonin M+Na	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	0			1+	NA	241.095
CCMSLIB00006673268	3_3methoxyphenyl_propionic_acid M+H	COC1=CC=CC(=C1)CCC(=O)O	0			1+	NA	181.086
CCMSLIB00006673747	6_hydroxy_melatonin M+K	CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O	0			1+	NA	287.079
CCMSLIB00006673073	1R_2R_5R_hydroxy_3_pinanone M-H2O+H	CC1(C2CC1C(C(=O)C2)(C)O)C	0			1+	NA	151.111
CCMSLIB00006673002	1_methyl_1H_indole_4_carboxylic_acid M-H2O+H	CN1C=CC2=C(C=CC=C21)C(=O)O	0			1+	NA	158.059
CCMSLIB00006675024	N_Acetyl_L_tryptophan_ethyl_ester M+Na	CCOC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C	0			1+	NA	297.121
CCMSLIB00006675214	PhenylPropionicAcid M-H2O+H	C1=CC=C(C=C1)CCC(=O)O	0			1+	NA	133.064
CCMSLIB00006673019	1_prop_2_en_1_yl__1H_indole_3_carboxylic_acid 2M+H	C=CCN1C=C(C2=CC=CC=C21)C(=O)O	0			1+	NA	403.165
CCMSLIB00006675334	Safranal M+H	CC1=C(C(CC=C1)(C)C)C=O	0			1+	NA	151.112
CCMSLIB00006675354	sebacic_acid M+Na	C(CCCCC(=O)O)CCCC(=O)O	0			1+	NA	225.11
CCMSLIB00006675336	Safranal M+H	CC1=C(C(CC=C1)(C)C)C=O	0			1+	NA	151.112
CCMSLIB00006673921	Alfa_CEHC M+H	CC1=C(C2=C(CCC(O2)(C)CCC(=O)O)C(=C1O)C)C	0			1+	NA	279.159
CCMSLIB00006673010	1_prop_2_en_1_yl__1H_indole_3_carboxylic_acid M-H2O+H	C=CCN1C=C(C2=CC=CC=C21)C(=O)O	0			1+	NA	184.075
CCMSLIB00006673011	1_prop_2_en_1_yl__1H_indole_3_carboxylic_acid M+H	C=CCN1C=C(C2=CC=CC=C21)C(=O)O	0			1+	NA	202.086
CCMSLIB00006673953	amyl_2_furoate M+H	CCCCCOC(=O)C1=CC=CO1	0			1+	NA	183.102
CCMSLIB00006674754	isovaleric_acid_methyl_ester 2M+Na	CC(C)CC(=O)OC	0			1+	NA	255.157
CCMSLIB00006674916	methyl_indole_3_acetate M+H	COC(=O)CC1=CNC2=CC=CC=C21	0			1+	NA	190.086
CCMSLIB00006674468	Geranic_oxide M-H2O+H	CC1(CCCC(O1)(C)C=C)C	0			1+	NA	137.132
CCMSLIB00006675355	sebacic_acid 2M+H	C(CCCCC(=O)O)CCCC(=O)O	0			1+	NA	405.248
CCMSLIB00006673067	1h_Benzo_g_indole_3_carboxyaldehyde M+H	C1=CC=C2C(=C1)C=CC3=C2NC=C3C=O	0			1+	NA	196.076
CCMSLIB00006673614	5_benzyloxy_6_metoxy_indole 2M+H	COC1=C(C=C2C=CNC2=C1)OCC3=CC=CC=C3	0			1+	NA	507.228
CCMSLIB00006674311	Ethyl_2_oxo3_piperidine_carboxylate M+K	CCOC(=O)C1CCCNC1=O	0			1+	NA	210.053
CCMSLIB00006673021	1_proprionylpyrrolidine_2_carboxylic_acid 2M+H	CCC(=O)N1CCCC1C(=O)O	0			1+	NA	343.186
CCMSLIB00006675447	tryptophan M+Na	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	0			1+	NA	227.079
CCMSLIB00006673555	4_hydroxy_6_methyl_2_pyrone M+H	CC1=CC(=CC(=O)O1)O	0			1+	NA	127.039
CCMSLIB00006675444	tryptophan 2M+H	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	0			1+	NA	409.187
CCMSLIB00006673031	1_proprionylpyrrolidine_2_carboxylic_acid 2M+H	CCC(=O)N1CCCC1C(=O)O	0			1+	NA	343.186
CCMSLIB00006673637	5_hydroxy_3_indole_acetic_acid 2M+H	C1=CC2=C(C=C1O)C(=CN2)CC(=O)[O-]	0			1+	NA	381.109
CCMSLIB00006674605	indole_3_acetic_acid M+H	C1=CC=C2C(=C1)C(=CN2)CC(=O)O	0			1+	NA	176.071
CCMSLIB00006673028	1_proprionylpyrrolidine_2_carboxylic_acid M+K	CCC(=O)N1CCCC1C(=O)O	0			1+	NA	210.053
CCMSLIB00006675442	tryptophan M+H	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	0			1+	NA	205.097
CCMSLIB00006673030	1_proprionylpyrrolidine_2_carboxylic_acid M-H2O+H	CCC(=O)N1CCCC1C(=O)O	0			1+	NA	154.086
CCMSLIB00006673032	1_proprionylpyrrolidine_2_carboxylic_acid M+H	CCC(=O)N1CCCC1C(=O)O	0			1+	NA	172.097
CCMSLIB00006673372	3_hydroxyanthranilic_acid M+H	C1=CC(=C(C(=C1)O)N)C(=O)O	0			1+	NA	154.05
CCMSLIB00006675053	N_acetyl_serotonin M+H	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	0			1+	NA	219.113
CCMSLIB00006673036	1234_Tetrahydro_9h_pyrido_34b_indole M+H	C1CNCC2=C1C3=CC=CC=C3N2	0			1+	NA	173.107
CCMSLIB00006674077	Caffeic_acid_3B_Glucuronide M+Na	C1=CC(=C(C=C1C=CC(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O	0			1+	NA	379.064
CCMSLIB00006675050	N_acetyl_serotonin M+Na	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	0			1+	NA	241.095
CCMSLIB00006674200	D_tryptophan methyl ester M+H	COC(=O)C(CC1=CNC2=CC=CC=C21)N	0			1+	NA	219.113
CCMSLIB00006675113	N_butyryl_DL_homoserine_lactone M+K	CCCC(=O)NC1CCOC1=O	0			1+	NA	210.053
