"feature_id"	"feature"	"VIP"	"LV1"	"LV2"
1538	"N-oleoyl-(4E,14Z)-sphingadienine-1-phosphocholine_[1538_727.57_5.8]"	1.7974912222605	-0.0217117229666491	0.0307572288021917
957	"Eerectquione B_[957_467.28_3.6]"	1.79096362166827	-0.0123994027480402	0.0351908658502513
940	"Eerectquione B_[940_523.25_3.5]"	1.77723097315961	-0.0205097016992118	0.0367714210169275
1358	"NA_[1358_502.34_5]"	1.7628279707694	-0.0242226195562706	-0.0349823976250313
660	"NA_[660_473.26_2.5]"	1.74974245709956	-0.0140024082697322	0.0397456784420122
754	"NA_[754_415.21_2.9]"	1.73216056747454	-0.0191731470449319	0.0367582359295563
2978	"NA_[2978_535.56_9.5]"	1.71398153747571	-0.0323952770030555	-0.0214311707083756
2977	"NA_[2977_537.57_9.5]"	1.68373877655151	-0.0307294026844897	-0.021897483758902
2976	"NA_[2976_1068.11_9.5]"	1.68359943708615	-0.0330269363273874	-0.0191094696476175
2816	"NA_[2816_1010.04_9]"	1.68002523297637	-0.0245157655573153	-0.0340707549599154
2979	"NA_[2979_534.56_9.5]"	1.67838371279255	-0.0330268497905509	-0.0194364680090153
2519	"NA_[2519_748.62_8.3]"	1.66733229878384	-0.0328013369779099	-0.018789679821421
2847	"NA_[2847_532.55_9.2]"	1.66123039171456	-0.0346775551960539	-0.00683029049140593
1553	"NA_[1553_543.34_5.8]"	1.65183894945121	-0.0144862353549658	0.036849136295602
2612	"NA_[2612_970_8.6]"	1.64272287234054	-0.0269321197242036	-0.025949076108062
2567	"NA_[2567_955.99_8.5]"	1.64223426314663	-0.0227174117126346	-0.031606213077015
961	"NA_[961_1007.53_3.6]"	1.62789015831391	-0.0109857549866445	0.0299611501005747
955	"NA_[955_991.55_3.6]"	1.61855598673402	-0.0128044336965873	0.0307386021352546
2727	"NA_[2727_538.57_8.9]"	1.61561458241179	-0.0266801915537777	-0.0312231505117779
2849	"NA_[2849_533.55_9.2]"	1.61549073555159	-0.0337311780196341	-0.00725851890726441
2986	"NA_[2986_536.57_9.5]"	1.6104381497403	-0.0308345322910162	-0.020831008568646
2570	"NA_[2570_815.7_8.5]"	1.6094783821633	-0.0219295095445484	0.0272425811613779
2090	"PC(22:1(11Z)/12:0)_[2090_760.59_7.1]"	1.60919323286949	-0.0199967173241699	0.0301772944452168
724	"NA_[724_147.08_2.8]"	1.60799691395982	-0.0273750902543516	-0.0197570818680377
2259	"NA_[2259_812.62_7.6]"	1.60579530186536	-0.0261329875072465	-0.0338573463097898
3119	"NA_[3119_562.59_9.9]"	1.60019156541667	-0.030933225713619	-0.0189676579338469
3153	"NA_[3153_576.61_10.1]"	1.59527512560926	-0.0285109791989322	-0.0177050612168089
2094	"NA_[2094_739.52_7.2]"	1.59244547707168	-0.0309540900376432	-0.0143622031652641
947	"NA_[947_507.27_3.6]"	1.58790190016568	-0.0191484779932851	0.0315664980907712
834	"NA_[834_991.55_3.1]"	1.58615863833102	-0.0179274349370591	0.0322992355755014
715	"Eerectquione B_[715_502.32_2.8]"	1.58608994123294	-0.0316645968793497	-0.0197357402047327
962	"NA_[962_189.11_3.6]"	1.58576649473031	-0.0154343445642773	0.0296951048986239
2835	"NA_[2835_518.53_9.1]"	1.58443141907969	-0.0325390238577781	-0.0123720755985367
720	"Eerectquione B_[720_485.29_2.8]"	1.58006842812248	-0.0296118194099947	-0.0224736308763002
2663	"NA_[2663_984.02_8.8]"	1.57852895239934	-0.026916351189077	-0.0259620072467939
2507	"NA_[2507_903.96_8.3]"	1.57785782121489	-0.0291989225228483	-0.0230904944763284
2989	"NA_[2989_686.44_9.5]"	1.57771702795715	-0.0316099049299068	-0.013006877112152
2502	"NA_[2502_953.97_8.3]"	1.57716319905073	-0.0283592746034242	-0.0221260879152476
2608	"NA_[2608_466.5_8.6]"	1.57686429577827	-0.0265593353545297	-0.0273260487019513
823	"Eerectquione B_[823_523.25_3.1]"	1.57611361912448	-0.0209616322234307	0.0329900591526202
657	"NA_[657_460.27_2.5]"	1.57281443027842	-0.017570164501213	0.0350844023073837
2848	"NA_[2848_534.55_9.2]"	1.56701300183092	-0.0330635594372494	-0.00676526703174698
718	"NA_[718_487.3_2.8]"	1.5633520166871	-0.0285933689333066	-0.0231474101936142
3213	"NA_[3213_648.68_10.3]"	1.56306697280456	-0.0260025627581306	-0.0267023817271632
2731	"NA_[2731_1065.94_8.9]"	1.55939812627029	-0.0283008552508507	-0.0263357278044719
1542	"NA_[1542_705.59_5.8]"	1.5557389008857	-0.0178006583828575	0.0286156803565618
1547	"NA_[1547_516.33_5.8]"	1.5547931427661	-0.0102555659112294	0.0360619458347529
2505	"NA_[2505_510.54_8.3]"	1.54719880035767	-0.0250447460341317	-0.0255722689252572
1552	"Eerectquione B_[1552_502.32_5.8]"	1.54322713923403	-0.0124098228109215	0.0355757814220835
2662	"NA_[2662_550.57_8.8]"	1.5432225486577	-0.0273775428645792	-0.0242653690872402
1234	"NA_[1234_617.52_4.5]"	1.54243239217077	-0.0305691318955146	-0.0259653982976698
2660	"NA_[2660_996.02_8.8]"	1.5416149902761	-0.0297688069687678	-0.0254135018304688
3120	"NA_[3120_620.65_9.9]"	1.54083894201991	-0.0302096389612674	-0.0166088986062034
642	"NA_[642_437.19_2.4]"	1.53974515515706	-0.0145647998062445	0.0395668261958823
804	"NA_[804_1007.53_3.1]"	1.53832975198877	-0.0159391313969119	0.0278823340061996
2722	"NA_[2722_984.02_8.9]"	1.53765095024872	-0.0242692596695129	-0.0238395234601985
3122	"NA_[3122_564.6_9.9]"	1.53398751243062	-0.0296904170388631	-0.0169386703945313
1481	"1-(3-O-sulfo-beta-D-galactosyl)-N-docosanoylsphingosine(1-)_[1481_902.58_5.6]"	1.53207611502316	-0.0156125868970869	0.030775872767413
3117	"NA_[3117_563.6_9.9]"	1.53193084790976	-0.0295979801372193	-0.0175613234980732
1659	"NA_[1659_531.37_6.1]"	1.52871522719385	-0.0270588415563293	-0.0193756379985299
3073	"NA_[3073_548.58_9.7]"	1.52860033849357	-0.0277918459473859	-0.0197680621490465
968	"Eerectquione B_[968_523.25_3.6]"	1.52824606428621	-0.0181973456811901	0.0293604119805962
859	"Eerectquione B_[859_523.25_3.3]"	1.52729769584718	-0.0218823889179102	0.0306332704893032
1551	"Eerectquione B_[1551_485.29_5.8]"	1.52727528345534	-0.0122955301301689	0.0356226419386148
2293	"NA_[2293_426.46_7.7]"	1.52573194778042	-0.026061816504358	-0.0186986772157152
2506	"NA_[2506_452.48_8.3]"	1.52518672283068	-0.0284775868835978	-0.0223847327834232
964	"NA_[964_337.2_3.6]"	1.52428685952921	-0.0159566588213183	0.0276598278884308
2569	"(2E,10Z)-2-tridecylnonadeca-2,10-dienal_[2569_478.5_8.5]"	1.52230803109139	-0.0241709762741887	-0.0247765357202811
2782	"NA_[2782_1012.05_9]"	1.52024851282131	-0.0292285538803925	-0.0235205169579268
766	"oleamide_[766_299.31_2.9]"	1.5202465847605	-0.0200549855292686	0.0264055405240214
1549	"NA_[1549_530.35_5.8]"	1.51880817762463	-0.0129681257118078	0.0367806490122476
732	"NA_[732_503.32_2.8]"	1.51425776129557	-0.0306638423077753	-0.017191722781967
2036	"NA_[2036_576.55_7]"	1.51207098551651	-0.0280596800600565	-0.0262802194507
2060	"PC(P-18:1(9Z)/20:3(5Z,8Z,11Z))_[2060_816.59_7.1]"	1.50947074659374	-0.0288662509930343	0.0196325111889808
2409	"NA_[2409_438.47_8]"	1.50812771469467	-0.0283032969494957	-0.0185312090618334
709	"Talarazine A_[709_486.29_2.8]"	1.50613815834586	-0.0270643598620158	-0.0237382767460881
3114	"NA_[3114_783.77_9.9]"	1.50474156161564	-0.0329486574297718	-0.00380671984196718
1701	"NA_[1701_426.44_6.2]"	1.50392143771778	-0.0298062656621856	-0.0238657616753657
808	"2E,6E,8E-decatrienoic acid_[808_149.1_3.1]"	1.49782698884678	-0.0138838467598567	0.0243713003792484
3075	"NA_[3075_586.59_9.7]"	1.49568412613256	-0.0321809109353177	-0.0031008775547809
3080	"NA_[3080_676.66_9.7]"	1.49402312802524	-0.0219696266495875	0.0216012730372924
2771	"NA_[2771_126.63_9]"	1.49337860738563	-0.0307189090557077	-0.0135080512149241
2780	"(2-methyl-4,5-ditridecyl-1,4-cyclohexadienyl)methanol_[2780_506.53_9]"	1.4925645636391	-0.0305527991850926	-0.0154196065125889
1405	"NA_[1405_516.33_5.2]"	1.49189003022501	-0.0115436405214556	0.0396786821906094
