data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0383162925139854	NA	NA	NA	0.0431621874531322	0.341297755300994	0.572175648592843	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0926460666749829	0.0712305135154667	-0.0214155531595161	0.0214155531595161	0.0979036297027586	0.0699290348128273	-0.0279745948899313	0.0279745948899313	0.471169998490056	0.583841085085504	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.0926460666749829	0.0543297741609974	-0.0383162925139854	0.0383162925139854	0.0979036297027586	0.0547414422496263	-0.0431621874531322	0.0431621874531322	0.155580347792198	0.295602660805176	ns
filtered	pathway_normalized_ratio	NPC superclass: Carotenoids (C40) / NPC pathway: Terpenoids	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0712305135154667	0.0543297741609974	-0.0169007393544693	0.0169007393544693	0.0699290348128273	0.0547414422496263	-0.0151875925632009	0.0151875925632009	0.698535358303339	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0180904880037232	NA	NA	NA	0.0290898690887741	0.687289278790972	0.746508288149044	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.0625596091364846	0.0529794506807042	-0.00958015845578047	0.00958015845578047	0.069162425308617	0.0534866735072296	-0.0156757518013874	0.0156757518013874	0.471169998490056	0.583841085085504	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.0625596091364846	0.0444691211327615	-0.0180904880037232	0.0180904880037232	0.069162425308617	0.040072556219843	-0.0290898690887741	0.0290898690887741	0.698535358303339	0.829510737985215	ns
filtered	pathway_normalized_ratio	NPC superclass: Diterpenoids / NPC pathway: Terpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0529794506807042	0.0444691211327615	-0.0085103295479427	0.0085103295479427	0.0534866735072296	0.040072556219843	-0.0134141172873867	0.0134141172873867	0.698535358303339	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0454549169585487	NA	NA	NA	0.0328348818142763	0.0620902276806397	0.272241767522805	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.096377495313007	0.0509225783544583	-0.0454549169585487	0.0454549169585487	0.0923561461184901	0.0595212643042139	-0.0328348818142763	0.0328348818142763	0.0655521611655026	0.29353670809974	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.096377495313007	0.051395582963078	-0.044981912349929	0.044981912349929	0.0923561461184901	0.0644109445282543	-0.0279452015902358	0.0279452015902358	0.0528075114161136	0.265876375123273	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty Acids and Conjugates / NPC pathway: Fatty acids	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.0509225783544583	0.051395582963078	0.000473004608619709	0.000473004608619709	0.0595212643042139	0.0644109445282543	0.0048896802240404	0.0048896802240404	0.897278961260083	1	ns
filtered	pathway_normalized_ratio	NPC superclass: Fatty acyls / NPC pathway: Fatty acids	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00736061136453204	NA	NA	NA	0.00315936622655512	0.637628151621774	0.712643228283159	ns
