data_source	value	npc_label	plot_label	test	contrast	group_1	group_2	n_group_1	n_group_2	mean_group_1	mean_group_2	mean_difference	abs_mean_difference	median_group_1	median_group_2	median_difference	abs_median_difference	p_value	q_value	significance
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0633341070574345	NA	NA	NA	0.151450276752811	0.569782824730923	0.854674237096384	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.414209552029329	0.350875444971895	-0.0633341070574345	0.0633341070574345	0.466017118636153	0.35673431789505	-0.109282800741103	0.109282800741103	0.378477593244679	0.613747448504885	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.414209552029329	0.35778131533875	-0.0564282366905787	0.0564282366905787	0.466017118636153	0.314566841883342	-0.151450276752811	0.151450276752811	0.518605016428726	0.818850025940093	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Carotenoids (C40)	Carotenoids (C40)	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.350875444971895	0.35778131533875	0.0069058703668558	0.0069058703668558	0.35673431789505	0.314566841883342	-0.0421674760117081	0.0421674760117081	1	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.00464026292862268	NA	NA	NA	0.0843177445775088	0.893597347108515	0.939413062813476	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	0.313974204691978	0.31022019214023	-0.00375401255174812	0.00375401255174812	0.334343893930401	0.314886930920946	-0.0194569630094548	0.0194569630094548	0.810181236410474	0.900201373789415	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	0.313974204691978	0.309333941763355	-0.00464026292862268	0.00464026292862268	0.334343893930401	0.250026149352892	-0.0843177445775088	0.0843177445775088	0.698535358303339	0.952548215868189	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Diterpenoids	Diterpenoids	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	0.31022019214023	0.309333941763355	-0.000886250376874564	0.000886250376874564	0.314886930920946	0.250026149352892	-0.064860781568054	0.064860781568054	0.897278961260083	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.286781310735973	NA	NA	NA	0.142069160533759	0.562704868806956	0.854674237096384	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	1.36823215441534	1.08145084367937	-0.286781310735973	0.286781310735973	1.37306116430444	1.23099200377068	-0.142069160533759	0.142069160533759	0.378477593244679	0.613747448504885	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PET_vs_Untreated	PET	Untreated	6	3	1.36823215441534	1.15524005736109	-0.212992097054254	0.212992097054254	1.37306116430444	1.34799839205151	-0.0250627722529295	0.0250627722529295	0.518605016428726	0.818850025940093	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	pairwise_wilcoxon_rank_sum	PS_vs_Untreated	PS	Untreated	6	3	1.08145084367937	1.15524005736109	0.0737892136817189	0.0737892136817189	1.23099200377068	1.34799839205151	0.117006388280829	0.117006388280829	0.897278961260083	1	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	kruskal_wallis	overall	NA	NA	NA	NA	NA	NA	NA	0.0772089053308204	NA	NA	NA	0.0638786619344383	0.908615439356306	0.939413062813476	ns
filtered	log10_summed_intensity_plus_1	NPC superclass: Fatty acyls	Fatty acyls	pairwise_wilcoxon_rank_sum	PET_vs_PS	PET	PS	6	6	1.01667291025914	0.987992136032115	-0.0286807742270238	0.0286807742270238	1.01361298265631	1.01367287468324	5.98920269323511e-05	5.98920269323511e-05	1	1	ns
