sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET05	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.491951034605463	0.173754569953265	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_110626_PET100	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.795460380591838	0.254175826237262	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_110626_PS05	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.284705759967654	0.10880367128211	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_110626_PS100	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.609999127740538	0.206825640741431	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_110626_untreated	Untreated	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.654797529436876	0.218744863835311	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_180626_PET05	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.512974911736495	0.17983172657921	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_180626_PET100	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.784602484781747	0.251541493338003	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_180626_PS05	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0	0	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_180626_PS100	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.269667434257779	0.103689980498766	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_180626_untreated	Untreated	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.566515635240402	0.194934733890398	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_210626_PET05	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.966795941063681	0.29375930335238	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_210626_PET100	PET	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.356243511603747	0.132337673492011	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_210626_PS05	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.136369324268912	0.0555195016431609	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_210626_PS100	PS	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	0.844965075558692	0.26598814955432	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
A549_210626_untreated	Untreated	filtered	superclass	Ornithine alkaloids	NPC superclass: Ornithine alkaloids	Ornithine alkaloids	Alkaloids	Ornithine alkaloids	Tropane alkaloids	1	1	0.301029995663981	kruskal_wallis	0.142868116953198	0.40005643524764	ns	0.114765373843265	0.112498037944873
