sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	7.68122861384502	0.938581193201139	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_110626_PS100	PS	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	6.15054594014784	0.854339201205591	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_110626_untreated	Untreated	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	4.00318787963813	0.699246811809665	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_180626_PET100	PET	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	6.1479441873595	0.854181152784863	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_180626_PS100	PS	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	4.74352577530534	0.759178574397495	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_180626_untreated	Untreated	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	7.17618864976405	0.912550903412745	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_210626_PET100	PET	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	8.43342737975407	0.9746695105189	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_210626_PS100	PS	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	10.5871963855466	1.06397836766524	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
A549_210626_untreated	Untreated	filtered	class	Prenyl quinone meroterpenoids	NPC class: Prenyl quinone meroterpenoids	Prenyl quinone meroterpenoids	Terpenoids	Fatty esters | Meroterpenoids | Steroids	Prenyl quinone meroterpenoids	12	2.75280618786563	0.574356136032068	kruskal_wallis	0.288100919745509	0.851437732778007	ns	0.193759335083475	0.239334381391475
