sample_id	group	data_source	npc_level	npc_term	npc_label	npc_plot_label	npc_pathway	npc_superclass	npc_class	n_features	summed_intensity	plot_intensity	npc_overall_test	npc_overall_p_value	npc_overall_q_value	npc_overall_significance	npc_max_mean_difference	npc_max_median_difference
A549_110626_PET100	PET	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	0.418680612298711	0.151884633703567	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_110626_untreated	Untreated	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	1	0.301029995663981	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_180626_PET100	PET	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	0	0	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_180626_untreated	Untreated	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	0.421429853729022	0.152725432517429	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_210626_PET100	PET	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	0.160096723786536	0.0644942003092883	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_210626_untreated	Untreated	filtered	superclass	Diterpenoids	NPC superclass: Diterpenoids	Diterpenoids	Terpenoids	Diterpenoids	Tetracyclic diterpenoids	1	0.209318968270287	0.0825408648718131	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.106639153013456	0.0882312322081411
A549_110626_PET100	PET	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0.695030793500818	0.229177592406951	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_110626_untreated	Untreated	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0.878255390947875	0.273754644020809	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_180626_PET100	PET	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0.697019717780845	0.229686888442406	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_180626_untreated	Untreated	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0	0	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_210626_PET100	PET	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	0.995228989418372	0.299992746205122	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_210626_untreated	Untreated	filtered	superclass	Fatty Acids and Conjugates	NPC superclass: Fatty Acids and Conjugates	Fatty Acids and Conjugates	Fatty acids	Fatty Acids and Conjugates	Nitro fatty acids	1	1	0.301029995663981	wilcoxon_rank_sum	1	1	ns	0.0613575291232298	0.0440677555784025
A549_110626_PET100	PET	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	0.865718203857122	0.270846048975501	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_110626_untreated	Untreated	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	2.52852520417304	0.547593223936563	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_180626_PET100	PET	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	0	0	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_180626_untreated	Untreated	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	3	0.602059991327962	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_210626_PET100	PET	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	1.46535324452694	0.391879155320173	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_210626_untreated	Untreated	filtered	superclass	Fatty acyls	NPC superclass: Fatty acyls	Fatty acyls	Fatty acids	Fatty acyls	Fatty alcohols	3	1.60794148845102	0.416297843375868	wilcoxon_rank_sum	0.0808555983700523	0.395294036475811	ns	0.301075284781573	0.276747174961062
A549_110626_PET100	PET	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	9.10988413355135	1.00474617829648	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_110626_untreated	Untreated	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	12.1374020903747	1.11850949236506	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_180626_PET100	PET	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	7.06204095901677	0.906445000245931	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_180626_untreated	Untreated	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	6.98132303930536	0.902074888975182	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_210626_PET100	PET	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	12.2899761409684	1.12352420126966	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_210626_untreated	Untreated	filtered	superclass	Fatty amides	NPC superclass: Fatty amides	Fatty amides	Fatty acids	Fatty amides	N-acyl amines | N-acyl ethanolamines (endocannabinoids) | Primary amides | Sphingoid bases	20	12.8526480545325	1.1415328005156	wilcoxon_rank_sum	1	1	ns	0.0424672673479216	0.113763314068578
A549_110626_PET100	PET	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	5.43777988599407	0.808736123649318	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
A549_110626_untreated	Untreated	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	13.0309290903984	1.14708642979341	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
A549_180626_PET100	PET	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	2.00082119900945	0.477240119184624	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
A549_180626_untreated	Untreated	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	13.5438077236594	1.16267812432772	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
A549_210626_PET100	PET	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	8.75510885027509	0.989232119738746	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
A549_210626_untreated	Untreated	filtered	superclass	Fatty esters	NPC superclass: Fatty esters	Fatty esters	Fatty acids	Fatty esters	Ceramides | Diacylglycerols | Fatty acyl carnitines | Wax monoesters	16	5.72178851143197	0.827484844080649	wilcoxon_rank_sum	0.190430263825524	0.509120382834921	ns	0.287347011876362	0.338350306144088
